CaseID,ActivityID,CompleteTimestamp
183151,3,11/9/2011 1:31
183151,5,11/9/2011 1:36
183151,5,11/17/2011 1:09
183151,5,11/19/2011 22:30
183151,5,11/20/2011 0:57
183151,5,11/22/2011 20:52
183151,6,11/24/2011 4:24
183151,4,11/24/2011 18:23
183151,4,11/24/2011 19:04
183151,4,11/24/2011 19:06
183151,4,11/24/2011 19:12
183154,3,11/9/2011 4:10
183154,3,11/9/2011 4:13
183154,3,11/9/2011 4:14
183154,3,11/9/2011 4:14
183154,3,11/9/2011 4:15
183154,3,11/9/2011 4:22
183154,5,11/17/2011 5:16
183154,5,11/17/2011 18:25
183154,5,11/18/2011 5:44
183154,5,11/18/2011 5:47
183154,5,11/25/2011 5:51
183160,3,11/9/2011 1:21
183160,5,11/9/2011 1:32
183160,5,11/14/2011 23:03
183160,5,11/17/2011 0:03
183160,5,11/17/2011 0:05
183160,5,11/17/2011 0:06
183160,5,11/17/2011 21:12
183160,5,11/17/2011 21:13
183160,6,11/18/2011 0:20
183160,6,11/18/2011 0:29
183160,6,11/18/2011 18:59
183160,4,11/18/2011 21:14
183160,4,11/18/2011 21:55
183160,4,11/18/2011 22:24
183160,4,11/18/2011 23:48
183160,6,11/19/2011 0:11
183166,1,11/9/2011 1:31
183169,3,11/9/2011 1:33
183169,5,11/12/2011 20:56
183169,5,11/16/2011 20:39
183169,6,11/17/2011 21:25
183169,4,11/17/2011 21:28
183169,4,11/18/2011 0:18
183169,4,11/18/2011 4:48
183169,6,11/18/2011 16:52
183169,6,11/22/2011 0:45
183169,6,11/22/2011 2:23
183169,6,11/22/2011 17:57
183169,4,11/22/2011 19:07
183172,1,11/9/2011 1:44
183175,3,11/9/2011 2:04
183175,3,11/9/2011 2:08
183175,5,11/9/2011 2:15
183175,5,11/17/2011 4:58
183175,5,11/29/2011 20:33
183175,5,11/29/2011 21:22
183175,5,12/6/2011 20:03
183175,6,12/7/2011 1:41
183175,6,12/8/2011 21:57
183175,6,12/8/2011 22:48
183175,6,12/8/2011 23:47
183175,6,12/9/2011 0:49
183175,6,12/9/2011 2:53
183175,6,12/9/2011 5:00
183175,6,12/9/2011 19:42
183175,6,12/9/2011 19:49
183175,6,12/9/2011 21:50
183175,6,12/9/2011 22:58
183175,6,12/9/2011 23:03
183175,6,12/9/2011 23:04
183175,6,12/10/2011 0:25
183175,6,12/10/2011 2:55
183175,6,12/10/2011 2:59
183175,6,12/10/2011 3:11
183175,6,12/10/2011 3:17
183175,6,12/10/2011 3:31
183175,6,12/12/2011 17:52
183175,6,12/13/2011 17:42
183175,6,12/14/2011 5:57
183175,6,12/14/2011 5:57
183175,6,12/14/2011 18:07
183175,4,12/14/2011 18:20
183175,6,12/14/2011 22:35
183175,4,12/15/2011 0:52
183175,4,12/15/2011 1:33
183175,4,12/15/2011 4:10
183175,4,12/15/2011 4:11
183175,4,12/15/2011 4:20
183175,4,12/15/2011 5:58
183175,4,12/15/2011 21:29
183175,4,12/16/2011 1:05
183175,4,12/16/2011 1:11
183175,4,12/16/2011 2:37
183175,4,12/16/2011 3:16
183175,4,12/16/2011 21:07
183175,4,12/16/2011 21:35
183175,4,12/16/2011 22:03
183175,4,12/20/2011 5:32
183175,4,12/20/2011 17:27
183175,4,12/20/2011 17:51
183175,4,12/22/2011 20:00
183175,4,12/22/2011 20:01
183175,4,12/22/2011 20:14
183175,4,12/22/2011 23:18
183175,4,12/24/2011 4:38
183175,4,12/24/2011 20:03
183175,4,12/28/2011 0:35
183175,4,12/28/2011 3:32
183175,4,12/29/2011 0:24
183175,4,12/29/2011 0:37
183175,4,12/29/2011 0:46
183175,4,12/30/2011 23:50
183175,6,1/6/2012 17:43
183175,6,1/7/2012 2:02
183175,6,1/7/2012 19:17
183175,4,1/7/2012 19:18
183175,4,1/10/2012 18:27
183175,4,1/14/2012 5:11
183175,4,1/16/2012 19:22
183175,4,1/17/2012 1:40
183175,4,1/17/2012 18:55
183175,4,1/17/2012 23:20
183175,4,1/18/2012 5:18
183175,4,1/19/2012 19:21
183181,3,11/9/2011 3:23
183181,3,11/9/2011 20:49
183181,3,11/9/2011 23:36
183181,3,11/10/2011 3:03
183181,5,11/19/2011 4:17
183181,5,11/22/2011 0:43
183181,5,11/23/2011 3:02
183181,5,11/25/2011 5:29
183181,5,11/26/2011 5:22
183181,5,11/26/2011 5:23
183181,5,12/1/2011 2:57
183181,5,12/2/2011 3:20
183181,5,12/2/2011 4:58
183181,5,12/2/2011 5:05
183181,5,12/2/2011 5:13
183181,5,12/2/2011 5:14
183181,5,12/2/2011 5:20
183181,5,12/2/2011 5:31
183181,5,12/6/2011 21:36
183181,5,12/8/2011 5:22
183181,5,12/10/2011 1:48
183181,5,12/10/2011 4:39
183181,5,12/10/2011 18:15
183187,3,11/9/2011 2:37
183187,5,11/9/2011 2:48
183187,5,11/9/2011 23:11
183187,5,11/10/2011 23:36
183187,5,11/13/2011 2:01
183187,5,11/21/2011 23:47
183187,5,11/22/2011 0:57
183187,5,11/22/2011 1:05
183187,5,11/22/2011 18:33
183187,5,12/8/2011 21:00
183187,5,12/9/2011 18:15
183193,1,11/9/2011 4:21
183199,3,11/9/2011 3:30
183205,3,11/9/2011 3:28
183205,5,11/9/2011 3:30
183205,5,11/16/2011 20:38
183205,6,11/18/2011 0:05
183205,4,11/18/2011 0:28
183205,4,11/18/2011 0:29
183205,4,11/18/2011 19:09
183205,6,11/18/2011 20:21
183211,1,11/9/2011 3:39
183211,3,11/9/2011 3:55
183211,5,11/9/2011 4:02
183211,5,11/14/2011 19:03
183211,6,11/16/2011 19:47
183211,4,11/16/2011 20:41
183211,4,11/16/2011 20:41
183211,4,11/16/2011 21:05
183211,4,11/16/2011 21:21
183211,4,11/16/2011 22:46
183211,4,11/16/2011 23:19
183211,6,11/17/2011 0:34
183211,6,11/17/2011 0:46
183214,3,11/9/2011 3:48
183214,5,11/9/2011 3:50
183214,5,11/9/2011 3:51
183214,5,11/17/2011 5:14
183214,5,11/17/2011 5:32
183217,3,11/9/2011 3:56
183217,5,11/9/2011 4:05
183217,5,11/15/2011 22:34
183217,6,11/16/2011 19:26
183217,6,11/16/2011 19:30
183217,6,11/16/2011 20:08
183220,3,11/9/2011 4:25
183220,3,11/9/2011 20:52
183220,3,11/10/2011 3:56
183220,3,11/10/2011 3:58
183220,3,11/10/2011 4:01
183220,3,11/10/2011 4:25
183220,3,11/10/2011 4:32
183220,5,11/17/2011 22:40
183220,5,11/20/2011 1:46
183220,5,11/22/2011 4:25
183220,5,11/22/2011 18:48
183220,5,11/24/2011 3:45
183220,5,11/24/2011 4:52
183220,5,11/24/2011 20:32
183220,6,11/28/2011 23:17
183223,3,11/9/2011 4:16
183223,5,11/9/2011 4:17
183223,5,11/9/2011 4:18
183223,5,11/9/2011 4:18
183223,5,11/9/2011 4:19
183223,5,11/12/2011 19:27
183223,5,11/12/2011 19:29
183223,5,11/12/2011 19:29
183223,5,11/12/2011 19:30
183223,5,11/12/2011 19:31
183223,5,11/17/2011 4:14
183223,5,11/22/2011 20:09
183223,6,11/24/2011 16:55
183223,6,11/24/2011 17:22
183226,3,11/9/2011 4:36
183226,3,11/9/2011 4:38
183226,3,11/9/2011 21:07
183226,3,11/10/2011 2:57
183226,3,11/11/2011 5:04
183226,3,11/12/2011 5:26
183226,3,11/12/2011 21:45
183226,3,11/12/2011 23:31
183226,3,12/6/2011 21:29
183226,3,12/8/2011 23:13
183226,3,12/9/2011 4:48
183226,3,12/9/2011 18:15
183229,1,11/9/2011 4:35
183229,1,11/9/2011 4:40
183229,3,11/9/2011 4:58
183229,3,11/9/2011 21:10
183229,3,11/10/2011 2:58
183229,3,11/11/2011 5:04
183229,3,11/12/2011 5:27
183229,3,11/12/2011 22:10
183229,3,11/15/2011 5:34
183229,3,11/16/2011 3:15
183232,3,11/9/2011 4:52
183232,5,11/9/2011 4:55
183232,5,11/9/2011 4:57
183232,5,11/9/2011 5:00
183232,5,11/15/2011 22:02
183232,6,11/16/2011 19:46
183232,6,11/16/2011 23:39
183232,4,11/17/2011 1:34
183232,4,11/17/2011 5:24
183235,1,11/9/2011 4:23
183235,3,11/9/2011 4:28
183235,5,11/9/2011 4:29
183235,5,11/14/2011 21:17
183235,6,11/16/2011 23:10
183235,6,11/16/2011 23:24
183238,3,11/9/2011 4:43
183238,5,11/9/2011 4:45
183238,5,11/17/2011 5:16
183238,5,11/17/2011 5:34
183238,5,11/17/2011 5:53
183238,5,11/17/2011 21:35
183238,6,11/18/2011 20:13
183238,4,11/18/2011 20:18
183238,4,11/18/2011 21:18
183238,4,11/18/2011 23:35
183238,4,11/21/2011 18:51
183238,4,11/21/2011 19:00
183238,4,11/21/2011 19:05
183238,4,11/21/2011 23:41
183238,4,11/22/2011 17:48
183238,6,11/22/2011 19:00
183241,3,11/9/2011 5:12
183241,3,11/9/2011 5:24
183241,5,11/9/2011 5:25
183241,5,11/17/2011 5:30
183241,5,11/17/2011 18:54
183241,6,11/21/2011 18:46
183244,1,11/9/2011 5:18
183247,3,11/9/2011 5:31
183247,3,11/9/2011 18:26
183247,3,11/9/2011 23:42
183247,5,11/9/2011 23:48
183247,5,11/19/2011 2:45
183247,5,11/22/2011 0:36
183247,5,11/25/2011 0:43
183247,5,11/25/2011 0:44
183247,5,11/25/2011 0:47
183247,5,12/2/2011 4:52
183247,5,12/2/2011 18:32
183247,6,12/6/2011 23:39
183247,4,12/7/2011 0:52
183247,4,12/9/2011 19:39
183247,6,12/9/2011 20:06
183247,4,12/9/2011 20:24
183247,4,12/9/2011 23:46
183250,3,11/9/2011 5:45
183250,5,11/9/2011 5:49
183250,5,11/17/2011 5:22
183250,5,11/17/2011 18:58
183250,6,11/22/2011 3:28
183250,6,11/22/2011 20:30
183250,6,11/22/2011 20:36
183250,6,11/22/2011 21:44
183250,4,11/22/2011 22:10
183250,4,11/22/2011 23:23
183250,4,11/22/2011 23:50
183253,3,11/9/2011 18:29
183253,3,11/9/2011 23:33
183253,3,11/10/2011 0:26
183253,5,11/10/2011 0:59
183253,5,11/10/2011 1:00
183253,5,11/16/2011 22:17
183253,5,11/20/2011 1:27
183253,5,11/22/2011 3:32
183253,5,12/5/2011 19:09
183253,5,12/7/2011 5:24
183253,5,12/7/2011 5:33
183253,5,12/9/2011 1:21
183256,3,11/9/2011 18:37
183256,5,11/17/2011 19:18
183256,5,11/18/2011 5:11
183256,5,11/22/2011 5:01
183256,5,11/22/2011 18:22
183256,5,11/26/2011 2:50
183259,3,11/9/2011 18:39
183259,3,11/9/2011 20:26
183259,3,11/10/2011 3:19
183259,3,11/10/2011 3:35
183259,3,11/10/2011 3:41
183259,5,11/12/2011 1:09
183259,5,11/16/2011 21:34
183259,5,11/17/2011 18:26
183259,6,11/22/2011 1:01
183265,1,11/9/2011 18:09
183268,3,11/9/2011 18:43
183268,3,11/9/2011 21:38
183268,3,11/9/2011 22:28
183268,5,11/9/2011 22:30
183268,5,11/17/2011 19:28
183268,6,11/21/2011 23:05
183268,4,11/21/2011 23:34
183268,4,11/22/2011 0:27
183268,4,11/22/2011 0:41
183268,4,11/22/2011 0:55
183268,6,11/22/2011 1:48
183271,3,11/9/2011 19:15
183271,5,11/9/2011 19:18
183271,5,11/9/2011 19:20
183271,5,11/18/2011 4:49
183271,5,11/21/2011 21:19
183271,5,11/22/2011 22:21
183271,5,11/25/2011 4:54
183271,5,12/2/2011 3:10
183271,5,12/5/2011 23:46
183271,5,12/7/2011 5:10
183271,5,12/7/2011 5:53
183271,5,12/9/2011 1:37
183271,5,12/10/2011 18:15
183274,3,11/9/2011 18:46
183274,3,11/9/2011 23:26
183274,5,11/19/2011 5:11
183274,5,11/22/2011 0:46
183274,5,11/22/2011 20:15
183274,6,11/23/2011 0:43
183277,3,11/9/2011 18:52
183277,5,11/18/2011 15:15
183277,5,11/20/2011 1:20
183277,5,12/1/2011 19:10
183277,5,12/8/2011 23:32
183277,5,12/9/2011 3:37
183280,3,11/9/2011 19:02
183280,5,11/18/2011 4:47
183280,5,11/25/2011 5:35
183280,5,11/28/2011 21:47
183280,6,12/1/2011 20:56
183280,6,12/5/2011 23:47
183280,6,12/12/2011 17:56
183280,6,12/21/2011 17:15
183280,6,12/21/2011 17:30
183280,6,12/23/2011 23:51
183280,6,12/23/2011 23:56
183280,6,12/27/2011 17:38
183283,1,11/9/2011 18:14
183289,3,11/9/2011 18:54
183289,3,11/9/2011 21:03
183289,5,11/9/2011 21:05
183289,5,11/18/2011 5:31
183289,5,11/21/2011 23:26
183289,5,11/23/2011 1:11
183289,5,12/1/2011 2:09
183289,5,12/2/2011 23:48
183289,5,12/6/2011 23:29
183289,5,12/8/2011 5:29
183289,5,12/10/2011 18:15
183292,3,11/9/2011 19:28
183292,5,11/9/2011 19:30
183292,5,11/9/2011 19:31
183292,5,11/18/2011 4:52
183308,3,11/9/2011 18:52
183308,3,11/9/2011 23:30
183308,3,11/10/2011 2:30
183308,3,11/10/2011 2:32
183308,3,11/10/2011 2:33
183308,3,11/10/2011 3:19
183308,3,11/10/2011 3:26
183308,3,11/10/2011 3:34
183308,5,11/10/2011 3:35
183308,5,11/10/2011 3:35
183308,5,11/17/2011 18:42
183308,6,11/21/2011 22:11
183311,1,11/9/2011 18:27
183311,3,11/9/2011 18:44
183314,3,11/9/2011 20:12
183314,5,11/9/2011 20:13
183314,5,11/18/2011 5:09
183314,5,11/21/2011 23:31
183314,5,11/23/2011 1:36
183314,5,11/25/2011 5:11
183314,5,11/29/2011 0:39
183314,6,12/1/2011 18:11
183317,3,11/9/2011 20:29
183317,3,11/9/2011 20:54
183317,5,11/15/2011 21:01
183317,6,11/16/2011 17:10
183317,4,11/16/2011 18:13
183317,4,11/17/2011 0:29
183317,4,11/17/2011 23:53
183317,4,11/18/2011 0:16
183317,4,11/21/2011 18:07
183317,4,11/21/2011 21:07
183317,6,11/21/2011 22:24
183339,1,11/9/2011 18:28
183339,1,11/9/2011 18:43
183339,1,11/9/2011 19:15
183339,3,11/9/2011 19:59
183342,3,11/9/2011 18:36
183342,3,11/10/2011 3:17
183342,5,11/19/2011 4:02
183342,5,11/20/2011 1:38
183342,5,11/21/2011 21:46
183342,5,11/23/2011 19:38
183342,6,11/28/2011 20:49
183345,3,11/9/2011 18:28
183345,5,11/17/2011 5:53
183345,5,11/18/2011 22:39
183345,6,11/23/2011 18:52
183348,3,11/9/2011 18:18
183351,1,11/9/2011 19:02
183366,1,11/9/2011 20:05
183366,3,11/9/2011 20:22
183366,5,11/15/2011 3:03
183366,5,11/18/2011 22:16
183366,6,11/22/2011 19:29
183366,6,11/22/2011 20:32
183372,3,11/9/2011 19:48
183372,5,11/9/2011 19:49
183372,5,11/18/2011 5:08
183375,1,11/9/2011 20:10
183378,1,11/9/2011 20:12
183384,3,11/9/2011 20:28
183384,3,11/10/2011 3:20
183384,3,11/10/2011 3:47
183387,1,11/9/2011 20:41
183387,3,11/9/2011 21:00
183387,3,11/9/2011 21:47
183387,5,11/9/2011 21:50
183387,5,11/18/2011 5:37
183387,5,11/25/2011 5:46
183387,5,11/26/2011 20:30
183387,5,12/6/2011 1:53
183387,5,12/7/2011 4:00
183387,5,12/9/2011 19:34
183387,6,12/12/2011 19:54
183393,3,11/9/2011 20:57
183393,5,11/9/2011 20:59
183393,5,11/18/2011 5:29
183393,5,11/19/2011 2:21
183393,5,11/19/2011 21:51
183393,5,11/20/2011 0:09
183393,5,11/22/2011 3:32
183393,5,11/24/2011 18:39
183393,5,11/24/2011 18:42
183393,5,12/6/2011 1:57
183393,5,12/13/2011 2:40
183393,5,12/14/2011 2:22
183393,5,12/14/2011 19:28
183393,6,12/16/2011 23:52
183396,1,11/9/2011 21:12
183399,1,11/9/2011 21:13
183402,1,11/9/2011 21:17
183405,3,11/9/2011 21:31
183405,3,11/9/2011 23:47
183405,3,11/10/2011 2:30
183405,3,11/10/2011 2:36
183405,3,11/10/2011 2:46
183405,3,11/10/2011 4:57
183405,3,11/10/2011 5:03
183405,3,11/10/2011 5:36
183405,5,11/10/2011 5:38
183405,5,11/19/2011 21:24
183405,5,11/29/2011 18:27
183405,5,11/29/2011 20:06
183405,6,12/2/2011 1:15
183405,6,12/2/2011 20:49
183405,4,12/2/2011 21:31
183405,4,12/3/2011 4:00
183405,4,12/6/2011 21:45
183405,4,12/9/2011 18:52
183405,4,12/9/2011 19:12
183405,4,12/10/2011 0:39
183405,4,12/10/2011 3:14
183405,4,12/10/2011 3:40
183405,4,12/10/2011 3:55
183405,4,12/12/2011 21:35
183405,4,12/12/2011 21:52
183405,6,12/13/2011 18:27
183405,4,12/13/2011 21:30
183405,4,12/13/2011 21:56
183405,4,12/13/2011 22:09
183405,4,12/13/2011 23:57
183405,4,12/14/2011 0:46
183405,4,12/14/2011 1:43
183405,4,12/14/2011 3:22
183405,4,12/14/2011 18:52
183405,4,12/15/2011 0:28
183405,4,12/15/2011 5:04
183405,4,12/15/2011 21:24
183405,4,12/16/2011 0:49
183405,4,12/16/2011 19:46
183405,4,12/16/2011 21:12
183405,4,12/17/2011 1:22
183405,4,12/17/2011 3:04
183405,4,12/17/2011 3:34
183405,4,12/19/2011 19:57
183405,4,12/22/2011 19:11
183405,4,12/23/2011 21:07
183405,4,12/27/2011 19:59
183405,4,12/28/2011 18:44
183405,4,12/29/2011 18:13
183405,4,12/29/2011 19:04
183405,4,12/31/2011 19:42
183405,4,12/31/2011 20:07
183405,4,1/2/2012 23:16
183405,4,1/10/2012 18:13
183405,4,1/10/2012 18:13
183405,4,1/17/2012 1:53
183405,4,1/24/2012 21:30
183405,4,1/28/2012 2:26
183405,4,1/31/2012 20:17
183405,4,1/31/2012 20:31
183405,4,1/31/2012 20:32
183405,4,2/2/2012 3:36
183408,3,11/9/2011 21:23
183408,5,11/16/2011 3:09
183408,5,11/18/2011 22:14
183408,6,11/23/2011 0:13
183408,6,11/23/2011 0:27
183408,4,11/23/2011 0:43
183408,4,11/23/2011 18:17
183408,6,11/23/2011 19:12
183411,1,11/9/2011 21:19
183414,1,11/9/2011 21:22
183426,1,11/9/2011 22:05
183426,1,11/9/2011 22:12
183426,3,11/9/2011 23:24
183426,3,11/9/2011 23:51
183426,3,11/10/2011 4:19
183426,3,11/10/2011 19:26
183426,3,11/10/2011 19:35
183432,3,11/9/2011 23:59
183432,5,11/21/2011 15:15
183432,5,11/21/2011 18:34
183432,5,11/21/2011 20:19
183432,5,11/23/2011 20:18
183432,6,11/28/2011 20:03
183435,3,11/10/2011 0:04
183435,3,11/10/2011 4:34
183438,3,11/9/2011 22:44
183438,5,11/9/2011 22:44
183438,6,11/9/2011 22:49
183441,1,11/9/2011 22:38
183441,3,11/10/2011 0:05
183444,1,11/9/2011 22:37
183447,1,11/9/2011 22:54
183447,3,11/10/2011 0:33
183447,3,11/10/2011 4:35
183447,3,11/10/2011 18:27
183453,1,11/9/2011 23:27
183456,3,11/10/2011 0:20
183456,5,11/10/2011 0:21
183456,5,11/18/2011 19:18
183459,1,11/9/2011 23:33
183459,3,11/10/2011 0:33
183459,3,11/10/2011 1:12
183459,3,11/10/2011 1:32
183459,5,11/19/2011 3:52
183459,5,11/22/2011 0:36
183459,5,11/23/2011 2:30
183459,5,11/23/2011 2:53
183459,5,11/25/2011 5:56
183459,5,11/25/2011 21:20
183459,6,11/29/2011 23:13
183459,6,11/29/2011 23:30
183459,6,11/30/2011 0:00
183459,6,11/30/2011 0:25
183462,3,11/10/2011 0:35
183462,3,11/10/2011 1:14
183462,3,11/10/2011 1:22
183465,1,11/9/2011 23:35
183465,3,11/10/2011 0:51
183468,1,11/9/2011 23:39
183471,1,11/9/2011 23:33
183471,3,11/9/2011 23:44
183471,5,11/9/2011 23:44
183471,5,11/9/2011 23:46
183471,5,11/10/2011 0:02
183471,5,11/10/2011 0:25
183471,5,11/19/2011 3:10
183471,5,11/19/2011 3:56
183471,5,11/19/2011 23:06
183471,5,11/20/2011 0:02
183471,5,11/20/2011 1:26
183471,5,11/22/2011 4:24
183471,5,11/22/2011 18:49
183471,5,11/22/2011 20:06
183471,6,11/24/2011 18:41
183471,4,11/24/2011 18:58
183471,4,11/24/2011 20:34
183471,4,11/25/2011 1:06
183471,4,11/25/2011 23:14
183471,6,11/25/2011 23:35
183471,4,11/25/2011 23:45
183471,4,11/28/2011 15:15
183471,4,11/28/2011 18:37
183471,4,11/30/2011 23:52
183471,4,12/1/2011 22:21
183471,4,12/2/2011 18:43
183471,4,12/3/2011 0:54
183471,4,12/3/2011 0:58
183471,4,12/5/2011 18:06
183471,4,12/7/2011 18:45
183471,4,12/12/2011 20:43
183471,4,12/13/2011 19:15
183471,4,12/13/2011 23:09
183471,4,12/14/2011 0:03
183471,4,12/14/2011 4:25
183471,4,12/14/2011 18:57
183471,4,12/14/2011 20:09
183471,6,12/14/2011 22:30
183471,4,12/14/2011 22:31
183471,4,12/15/2011 23:22
183471,4,12/17/2011 20:04
183471,4,12/19/2011 22:32
183471,4,12/20/2011 0:19
183471,4,12/20/2011 0:39
183471,4,12/27/2011 18:51
183471,4,12/27/2011 21:46
183471,6,12/27/2011 22:47
183471,6,12/27/2011 23:07
183474,3,11/10/2011 0:52
183474,3,11/10/2011 4:57
183474,3,11/10/2011 5:02
183474,3,11/10/2011 5:17
183474,5,11/19/2011 4:09
183474,5,11/22/2011 1:01
183474,5,12/6/2011 19:24
183474,5,12/8/2011 5:06
183474,5,12/10/2011 1:14
183474,5,12/10/2011 18:15
183477,1,11/10/2011 0:22
183480,1,11/10/2011 0:22
183483,3,11/10/2011 1:06
183483,5,11/19/2011 3:11
183483,5,11/21/2011 21:23
183483,6,11/23/2011 23:25
183483,6,11/24/2011 15:15
183483,6,11/24/2011 22:49
183483,6,11/24/2011 23:50
183483,4,11/25/2011 0:00
183483,4,11/25/2011 1:03
183483,4,11/25/2011 1:58
183483,4,11/25/2011 18:44
183483,6,11/25/2011 19:41
183486,1,11/10/2011 0:23
183486,3,11/10/2011 0:25
183486,5,11/10/2011 0:26
183486,6,11/10/2011 0:39
183486,4,11/10/2011 1:11
183486,4,11/10/2011 3:35
183486,6,11/10/2011 17:49
183489,3,11/10/2011 1:17
183489,3,11/10/2011 1:30
183489,5,11/19/2011 3:56
183489,5,11/19/2011 3:59
183489,5,11/23/2011 4:38
183489,5,11/25/2011 5:05
183489,5,12/6/2011 23:41
183489,5,12/7/2011 4:07
183489,5,12/9/2011 0:39
183489,5,12/17/2011 0:16
183489,5,12/18/2011 0:43
183489,5,12/19/2011 20:25
183489,6,12/21/2011 0:01
183489,4,12/21/2011 0:05
183489,4,12/21/2011 0:20
183489,4,12/23/2011 0:28
183489,4,12/28/2011 0:33
183489,4,12/28/2011 21:15
183489,4,12/29/2011 1:14
183489,4,12/29/2011 4:55
183489,4,12/29/2011 18:56
183489,4,12/30/2011 0:59
183489,4,12/30/2011 3:18
183489,4,12/30/2011 20:21
183489,4,12/31/2011 0:17
183489,4,12/31/2011 3:04
183489,4,12/31/2011 21:19
183489,4,1/2/2012 19:29
183489,4,1/2/2012 19:30
183489,4,1/3/2012 4:08
183489,4,1/4/2012 4:51
183489,4,1/5/2012 5:12
183489,4,1/5/2012 23:52
183489,4,1/6/2012 2:57
183489,4,1/6/2012 19:32
183489,4,1/7/2012 21:15
183489,6,1/9/2012 18:14
183495,3,11/10/2011 0:47
183495,5,11/10/2011 0:51
183495,5,11/10/2011 1:03
183495,5,11/11/2011 23:28
183495,5,11/14/2011 19:08
183495,5,11/14/2011 19:11
183495,5,11/22/2011 0:00
183495,5,11/23/2011 1:47
183495,5,11/23/2011 19:24
183495,6,11/26/2011 0:32
183495,4,11/26/2011 0:34
183495,4,11/26/2011 0:52
183495,4,11/26/2011 0:53
183495,4,11/30/2011 0:52
183495,4,11/30/2011 0:57
183495,4,11/30/2011 1:07
183495,4,11/30/2011 1:10
183495,4,11/30/2011 1:23
183495,4,12/1/2011 20:38
183495,4,12/1/2011 22:44
183495,4,12/1/2011 23:30
183495,4,12/2/2011 0:11
183495,4,12/2/2011 19:37
183495,6,12/2/2011 22:22
183498,1,11/10/2011 1:25
183501,1,11/10/2011 1:23
183504,3,11/10/2011 1:18
183504,3,11/10/2011 4:01
183504,3,11/10/2011 4:17
183504,5,11/10/2011 4:23
183504,5,11/17/2011 18:47
183504,6,11/18/2011 19:15
183504,6,11/18/2011 19:21
183507,3,11/10/2011 2:39
183507,3,11/10/2011 3:12
183507,5,11/19/2011 0:14
183510,1,11/10/2011 1:11
183510,3,11/10/2011 1:33
183510,3,11/10/2011 19:19
183510,3,11/11/2011 2:24
183510,3,11/11/2011 23:14
183510,5,11/16/2011 23:37
183510,5,11/16/2011 23:38
183510,5,11/16/2011 23:39
183510,5,11/23/2011 0:54
183510,5,11/24/2011 20:01
183510,6,11/28/2011 21:38
183510,6,11/28/2011 21:39
183510,6,11/28/2011 22:03
183510,6,11/28/2011 22:38
183510,4,11/29/2011 0:09
183510,4,11/29/2011 19:32
183510,4,11/30/2011 19:23
183510,4,11/30/2011 19:24
183510,6,11/30/2011 22:27
183510,4,11/30/2011 22:47
183510,4,11/30/2011 22:56
183510,4,12/1/2011 0:24
183510,4,12/1/2011 3:46
183510,4,12/1/2011 3:46
183510,4,12/1/2011 22:16
183510,4,12/1/2011 23:25
183510,4,12/2/2011 2:48
183510,4,12/2/2011 2:51
183510,6,12/2/2011 16:28
183513,1,11/10/2011 15:15
183513,1,11/10/2011 18:30
183513,1,11/10/2011 22:48
183513,1,11/10/2011 22:50
183516,3,11/10/2011 2:51
183516,5,11/19/2011 4:00
183516,5,11/22/2011 0:38
183516,5,11/22/2011 2:47
183516,5,11/22/2011 3:02
183516,5,11/22/2011 3:29
183519,1,11/10/2011 3:19
183519,1,11/10/2011 4:00
183519,3,11/10/2011 4:02
183519,3,11/11/2011 6:00
183522,1,11/10/2011 3:55
183522,3,11/10/2011 4:52
183522,5,11/10/2011 4:54
183522,5,11/19/2011 4:05
183522,5,11/22/2011 0:40
183522,5,11/22/2011 1:08
183522,5,11/23/2011 19:12
183522,6,11/25/2011 23:18
183525,1,11/10/2011 3:55
183525,3,11/10/2011 5:28
183528,1,11/10/2011 2:10
183528,3,11/10/2011 2:23
183528,5,11/10/2011 2:27
183528,5,11/11/2011 23:58
183528,5,11/12/2011 19:10
183528,5,11/14/2011 20:14
183528,5,11/16/2011 18:36
183528,6,11/18/2011 1:23
183528,4,11/18/2011 1:32
183528,4,11/18/2011 1:33
183528,4,11/18/2011 1:34
183528,4,11/18/2011 1:47
183528,4,11/18/2011 19:18
183528,6,11/18/2011 21:50
183528,6,11/18/2011 22:05
183528,6,11/18/2011 22:19
183528,6,11/18/2011 22:22
183531,1,11/10/2011 3:56
183531,3,11/10/2011 18:14
183531,5,11/10/2011 18:49
183531,5,11/19/2011 1:47
183531,5,11/21/2011 20:46
183531,5,11/22/2011 2:21
183531,5,11/22/2011 2:58
183531,5,11/22/2011 3:05
183531,5,11/23/2011 5:13
183531,5,11/26/2011 1:28
183531,5,11/26/2011 20:12
183531,5,11/29/2011 4:36
183531,5,12/9/2011 5:40
183531,5,12/10/2011 4:11
183531,5,12/10/2011 18:15
183537,1,11/10/2011 3:57
183537,3,11/10/2011 18:17
183537,3,11/10/2011 22:24
183537,3,11/10/2011 22:27
183540,1,11/10/2011 3:58
183543,3,11/10/2011 4:41
183543,3,11/10/2011 4:44
183543,5,11/10/2011 4:46
183543,5,11/10/2011 4:48
183543,5,11/14/2011 20:41
183543,5,11/22/2011 0:12
183543,5,11/22/2011 20:23
183543,6,11/24/2011 18:59
183543,4,11/24/2011 19:30
183543,6,11/24/2011 19:59
183543,6,11/24/2011 20:20
183543,6,11/24/2011 20:26
183555,3,11/10/2011 5:14
183555,3,11/10/2011 23:39
183555,3,11/11/2011 1:41
